freq,amp,stime,prc2,gene_id
0.3,250,2.98,0.1,52
0.4,250,2.98,0.1,52
0.5,250,2.98,0.1,52
0.6,250,2.98,0.1,52
0.7,250,2.98,0.1,52
0.8,250,2.98,0.1,52
0.9,250,2.98,0.1,52
1.0,250,2.98,0.1,52
0.0,300,2.97,0.1,52
0.1,300,2.96,0.1,52
0.2,300,2.96,0.1,52
0.3,300,2.96,0.1,52
0.4,300,2.96,0.1,52
0.5,300,2.96,0.1,52
0.6,300,2.96,0.1,52
0.7,300,2.96,0.1,52
0.8,300,2.96,0.1,52
0.9,300,2.96,0.1,52
1.0,300,2.96,0.1,52
0.0,50,4.45,0.15,52
0.1,50,4.43,0.15,52
0.2,50,4.43,0.15,52
0.3,50,4.43,0.15,52
0.4,50,4.43,0.15,52
0.5,50,4.43,0.15,52
0.6,50,4.43,0.15,52
0.7,50,4.43,0.15,52
0.8,50,4.46,0.15,52
0.9,50,4.53,0.15,52
1.0,50,4.72,0.15,52
0.0,100,4.08,0.15,52
0.1,100,4.11,0.15,52
0.2,100,4.11,0.15,52
0.3,100,4.11,0.15,52
0.4,100,4.11,0.15,52
0.5,100,4.11,0.15,52
0.6,100,4.11,0.15,52
0.7,100,4.11,0.15,52
0.8,100,4.09,0.15,52
0.9,100,4.15,0.15,52
1.0,100,4.23,0.15,52
0.0,150,3.98,0.15,52
0.1,150,3.96,0.15,52
0.2,150,3.96,0.15,52
0.3,150,3.96,0.15,52
0.4,150,3.96,0.15,52
0.5,150,3.96,0.15,52
0.6,150,3.96,0.15,52
0.7,150,3.96,0.15,52
0.8,150,3.97,0.15,52
0.9,150,4.01,0.15,52
1.0,150,4.06,0.15,52
0.0,200,3.89,0.15,52
0.1,200,3.91,0.15,52
0.2,200,3.91,0.15,52
0.3,200,3.91,0.15,52
0.4,200,3.91,0.15,52
0.5,200,3.91,0.15,52
0.6,200,3.91,0.15,52
0.7,200,3.91,0.15,52
0.8,200,3.9,0.15,52
0.9,200,3.93,0.15,52
1.0,200,3.98,0.15,52
0.0,250,3.88,0.15,52
0.1,250,3.86,0.15,52
0.2,250,3.86,0.15,52
0.3,250,3.86,0.15,52
0.4,250,3.86,0.15,52
0.5,250,3.86,0.15,52
0.6,250,3.86,0.15,52
0.7,250,3.86,0.15,52
0.8,250,3.86,0.15,52
0.9,250,3.87,0.15,52
1.0,250,3.93,0.15,52
0.0,300,3.85,0.15,52
0.1,300,3.83,0.15,52
0.2,300,3.83,0.15,52
0.3,300,3.83,0.15,52
0.4,300,3.83,0.15,52
0.5,300,3.83,0.15,52
0.6,300,3.83,0.15,52
0.7,300,3.83,0.15,52
0.8,300,3.83,0.15,52
0.9,300,3.85,0.15,52
1.0,300,3.92,0.15,52
0.0,50,5.71,0.2,52
0.1,50,5.68,0.2,52
0.2,50,5.68,0.2,52
0.3,50,5.68,0.2,52
0.4,50,5.68,0.2,52
0.5,50,5.68,0.2,52
0.6,50,5.7,0.2,52
0.7,50,5.96,0.2,52
0.8,50,6.54,0.2,52
0.9,50,7.59,0.2,52
1.0,50,8.36,0.2,52
0.0,100,5.05,0.2,52
0.1,100,5.08,0.2,52
0.2,100,5.08,0.2,52
0.3,100,5.08,0.2,52
0.4,100,5.08,0.2,52
0.5,100,5.08,0.2,52
0.6,100,5.08,0.2,52
0.7,100,5.08,0.2,52
0.8,100,5.31,0.2,52
0.9,100,5.85,0.2,52
1.0,100,6.61,0.2,52
