freq,amp,stime
0.28,120,7.37
0.3,120,7.37
0.32,120,7.37
0.34,120,7.37
0.36,120,7.37
0.38,120,7.37
0.4,120,7.37
0.42,120,7.37
0.44,120,7.38
0.46,120,7.41
0.48,120,7.5
0.5,120,7.74
0.52,120,7.98
0.54,120,8.46
0.56,120,9.31
0.58,120,11.35
0.6,120,15.27
0.62,120,16.67
0.64,120,17.96
0.66,120,20.93
0.68,120,24.03
0.7,120,26.21
0.72,120,30.97
0.74,120,34.91
0.76,120,40.7
0.78,120,49.67
0.8,120,63.52
0.82,120,94.35
0.0,121,7.35
0.02,121,7.36
0.04,121,7.36
0.06,121,7.36
0.08,121,7.36
0.1,121,7.36
0.12,121,7.36
0.14,121,7.36
0.16,121,7.36
0.18,121,7.36
0.2,121,7.36
0.22,121,7.36
0.24,121,7.36
0.26,121,7.36
0.28,121,7.36
0.3,121,7.36
0.32,121,7.36
0.34,121,7.36
0.36,121,7.36
0.38,121,7.36
0.4,121,7.36
0.42,121,7.36
0.44,121,7.38
0.46,121,7.4
0.48,121,7.48
0.5,121,7.64
0.52,121,7.94
0.54,121,8.39
0.56,121,9.26
0.58,121,11.11
0.6,121,15.04
0.62,121,16.54
0.64,121,17.75
0.66,121,20.48
0.68,121,23.78
0.7,121,25.83
0.72,121,30.51
0.74,121,33.96
0.76,121,39.8
0.78,121,47.69
0.8,121,60.53
0.82,121,86.43
0.0,122,7.34
0.02,122,7.34
0.04,122,7.34
0.06,122,7.34
0.08,122,7.34
0.1,122,7.34
0.12,122,7.34
0.14,122,7.34
0.16,122,7.34
0.18,122,7.34
0.2,122,7.34
0.22,122,7.34
0.24,122,7.34
0.26,122,7.34
0.28,122,7.34
0.3,122,7.34
0.32,122,7.34
0.34,122,7.34
0.36,122,7.34
0.38,122,7.34
0.4,122,7.34
0.42,122,7.34
0.44,122,7.37
0.46,122,7.4
0.48,122,7.48
0.5,122,7.68
0.52,122,7.93
0.54,122,8.36
0.56,122,9.1
0.58,122,10.88
0.6,122,14.84
0.62,122,16.41
0.64,122,17.53
0.66,122,20.0
0.68,122,23.54
0.7,122,25.45
0.72,122,30.01
0.74,122,33.18
0.76,122,38.98
0.78,122,46.36
0.8,122,58.51
0.82,122,80.1
0.0,123,7.32
0.02,123,7.33
0.04,123,7.33
0.06,123,7.33
0.08,123,7.33
0.1,123,7.33
0.12,123,7.33
0.14,123,7.33
0.16,123,7.33
0.18,123,7.33
0.2,123,7.33
0.22,123,7.33
0.24,123,7.33
0.26,123,7.33
0.28,123,7.33
0.3,123,7.33
0.32,123,7.33
0.34,123,7.33
0.36,123,7.33
0.38,123,7.33
0.4,123,7.33
0.42,123,7.33
0.44,123,7.34
0.46,123,7.39
0.48,123,7.46
0.5,123,7.61
0.52,123,7.91
0.54,123,8.35
0.56,123,9.04
0.58,123,10.63
0.6,123,14.58
0.62,123,16.27
0.64,123,17.46
0.66,123,19.62
0.68,123,23.29
0.7,123,25.17
0.72,123,29.37
0.74,123,32.62
0.76,123,38.29
0.78,123,45.37
0.8,123,55.63
0.82,123,74.54
0.0,124,7.31
0.02,124,7.32
0.04,124,7.32
0.06,124,7.32
0.08,124,7.32
0.1,124,7.32
0.12,124,7.32
0.14,124,7.32
0.16,124,7.32
0.18,124,7.32
0.2,124,7.32
0.22,124,7.32
0.24,124,7.32
0.26,124,7.32
0.28,124,7.32
0.3,124,7.32
0.32,124,7.32
0.34,124,7.32
0.36,124,7.32
0.38,124,7.32
0.4,124,7.32
0.42,124,7.32
0.44,124,7.34
0.46,124,7.38
0.48,124,7.46
0.5,124,7.6
0.52,124,7.89
0.54,124,8.31
0.56,124,8.99
0.58,124,10.49
0.6,124,14.3
0.62,124,16.15
0.64,124,17.28
0.66,124,19.25
0.68,124,23.01
0.7,124,24.84
0.72,124,28.71
0.74,124,32.08
0.76,124,37.7
0.78,124,44.41
0.8,124,53.43
0.82,124,70.42
0.0,125,7.29
0.02,125,7.3
0.04,125,7.3
0.06,125,7.3
0.08,125,7.3
0.1,125,7.3
0.12,125,7.3
0.14,125,7.3
0.16,125,7.3
0.18,125,7.3
0.2,125,7.3
0.22,125,7.3
0.24,125,7.3
0.26,125,7.3
0.28,125,7.3
0.3,125,7.3
0.32,125,7.3
0.34,125,7.3
0.36,125,7.3
0.38,125,7.3
0.4,125,7.3
0.42,125,7.3
0.44,125,7.3
0.46,125,7.33
0.48,125,7.44
0.5,125,7.6
0.52,125,7.79
0.54,125,8.21
0.56,125,8.92
0.58,125,10.27
0.6,125,14.02
0.62,125,16.02
0.64,125,17.11
0.66,125,18.95
0.68,125,22.72
0.7,125,24.62
0.72,125,28.05
0.74,125,31.62
0.76,125,37.02
0.78,125,43.2
0.8,125,51.98
0.82,125,66.72
0.84,125,101.64
0.0,126,7.28
0.02,126,7.29
0.04,126,7.29
0.06,126,7.29
0.08,126,7.29
0.1,126,7.29
0.12,126,7.29
0.14,126,7.29
0.16,126,7.29
0.18,126,7.29
0.2,126,7.29
0.22,126,7.29
0.24,126,7.29
0.26,126,7.29
0.28,126,7.29
0.3,126,7.29
0.32,126,7.29
0.34,126,7.29
0.36,126,7.29
0.38,126,7.29
0.4,126,7.29
0.42,126,7.29
0.44,126,7.3
0.46,126,7.32
0.48,126,7.43
0.5,126,7.57
0.52,126,7.77
0.54,126,8.17
0.56,126,8.79
0.58,126,10.16
0.6,126,13.69
0.62,126,15.9
0.64,126,17.05
0.66,126,18.68
0.68,126,22.42
0.7,126,24.33
0.72,126,27.43
0.74,126,31.29
0.76,126,36.23
0.78,126,41.83
0.8,126,50.59
0.82,126,64.09
0.84,126,92.48
0.0,127,7.27
0.02,127,7.28
0.04,127,7.28
0.06,127,7.28
0.08,127,7.28
0.1,127,7.28
0.12,127,7.28
0.14,127,7.28
0.16,127,7.28
0.18,127,7.28
0.2,127,7.28
0.22,127,7.28
0.24,127,7.28
0.26,127,7.28
0.28,127,7.28
0.3,127,7.28
0.32,127,7.28
0.34,127,7.28
0.36,127,7.28
0.38,127,7.28
0.4,127,7.28
0.42,127,7.28
0.44,127,7.3
0.46,127,7.32
0.48,127,7.36
0.5,127,7.56
0.52,127,7.77
0.54,127,8.15
0.56,127,8.73
0.58,127,10.06
0.6,127,13.41
0.62,127,15.78
0.64,127,16.89
0.66,127,18.41
0.68,127,22.09
0.7,127,24.15
0.72,127,26.8
0.74,127,30.88
0.76,127,35.34
0.78,127,40.48
0.8,127,48.73
0.82,127,60.62
0.84,127,85.59
0.0,128,7.25
0.02,128,7.26
0.04,128,7.26
0.06,128,7.26
0.08,128,7.26
0.1,128,7.26
0.12,128,7.26
0.14,128,7.26
0.16,128,7.26
0.18,128,7.26
0.2,128,7.26
0.22,128,7.26
0.24,128,7.26
0.26,128,7.26
0.28,128,7.26
0.3,128,7.26
0.32,128,7.26
0.34,128,7.26
0.36,128,7.26
0.38,128,7.26
0.4,128,7.26
0.42,128,7.26
0.44,128,7.27
0.46,128,7.31
0.48,128,7.35
0.5,128,7.47
0.52,128,7.77
0.54,128,8.13
0.56,128,8.73
0.58,128,9.86
0.6,128,13.12
0.62,128,15.69
0.64,128,16.74
0.66,128,18.16
0.68,128,21.73
0.7,128,23.9
0.72,128,26.31
0.74,128,30.5
0.76,128,34.37
0.78,128,39.52
0.8,128,47.0
0.82,128,58.64
0.84,128,79.64
0.0,129,7.24
0.02,129,7.25
0.04,129,7.25
0.06,129,7.25
0.08,129,7.25
0.1,129,7.25
0.12,129,7.25
0.14,129,7.25
0.16,129,7.25
0.18,129,7.25
0.2,129,7.25
0.22,129,7.25
0.24,129,7.25
0.26,129,7.25
0.28,129,7.25
0.3,129,7.25
0.32,129,7.25
0.34,129,7.25
0.36,129,7.25
0.38,129,7.25
0.4,129,7.25
0.42,129,7.25
0.44,129,7.27
0.46,129,7.3
0.48,129,7.34
0.5,129,7.46
0.52,129,7.68
0.54,129,8.03
0.56,129,8.65
0.58,129,9.82
0.6,129,12.84
0.62,129,15.57
0.64,129,16.61
0.66,129,17.94
0.68,129,21.32
0.7,129,23.71
0.72,129,25.9
0.74,129,30.14
0.76,129,33.51
0.78,129,38.75
0.8,129,45.72
0.82,129,56.85
0.84,129,74.62
0.0,130,7.23
0.02,130,7.24
0.04,130,7.24
0.06,130,7.24
0.08,130,7.24
0.1,130,7.24
0.12,130,7.24
0.14,130,7.24
0.16,130,7.24
0.18,130,7.24
0.2,130,7.24
0.22,130,7.24
0.24,130,7.24
0.26,130,7.24
0.28,130,7.24
0.3,130,7.24
0.32,130,7.24
0.34,130,7.24
0.36,130,7.24
0.38,130,7.24
0.4,130,7.24
0.42,130,7.24
0.44,130,7.24
0.46,130,7.25
0.48,130,7.33
0.5,130,7.48
0.52,130,7.72
0.54,130,8.0
0.56,130,8.64
0.58,130,9.67
0.6,130,12.52
0.62,130,15.46
0.64,130,16.5
0.66,130,17.83
0.68,130,20.93
0.7,130,23.48
0.72,130,25.44
0.74,130,29.8
0.76,130,32.82
0.78,130,38.08
0.8,130,44.77
0.82,130,54.37
0.84,130,71.29
0.0,131,7.22
0.02,131,7.23
0.04,131,7.23
0.06,131,7.23
0.08,131,7.23
0.1,131,7.23
0.12,131,7.23
0.14,131,7.23
0.16,131,7.23
0.18,131,7.23
0.2,131,7.23
0.22,131,7.23
0.24,131,7.23
0.26,131,7.23
0.28,131,7.23
0.3,131,7.23
0.32,131,7.23
0.34,131,7.23
0.36,131,7.23
0.38,131,7.23
0.4,131,7.23
0.42,131,7.23
0.44,131,7.24
0.46,131,7.23
0.48,131,7.32
0.5,131,7.44
0.52,131,7.7
0.54,131,7.98
0.56,131,8.52
0.58,131,9.53
0.6,131,12.28
0.62,131,15.31
0.64,131,16.42
0.66,131,17.63
0.68,131,20.55
0.7,131,23.32
0.72,131,25.16
0.74,131,29.4
0.76,131,32.22
0.78,131,37.53
0.8,131,43.97
0.82,131,52.46
0.84,131,67.52
0.86,131,101.0
0.0,132,7.21
0.02,132,7.21
0.04,132,7.21
0.06,132,7.21
0.08,132,7.21
0.1,132,7.21
0.12,132,7.21
0.14,132,7.21
0.16,132,7.21
0.18,132,7.21
0.2,132,7.21
0.22,132,7.21
0.24,132,7.21
0.26,132,7.21
0.28,132,7.21
0.3,132,7.21
0.32,132,7.21
0.34,132,7.21
0.36,132,7.21
0.38,132,7.21
0.4,132,7.21
0.42,132,7.21
0.44,132,7.22
0.46,132,7.24
0.48,132,7.31
0.5,132,7.44
0.52,132,7.6
0.54,132,7.92
0.56,132,8.48
0.58,132,9.46
0.6,132,12.03
0.62,132,15.18
0.64,132,16.33
0.66,132,17.52
0.68,132,20.15
0.7,132,23.09
0.72,132,24.88
0.74,132,28.93
0.76,132,31.77
0.78,132,36.95
0.8,132,43.14
0.82,132,51.15
0.84,132,64.76
0.86,132,92.88
0.0,133,7.2
0.02,133,7.19
0.04,133,7.19
0.06,133,7.19
0.08,133,7.19
0.1,133,7.19
0.12,133,7.19
0.14,133,7.19
0.16,133,7.19
0.18,133,7.19
0.2,133,7.19
0.22,133,7.19
0.24,133,7.19
0.26,133,7.19
0.28,133,7.19
0.3,133,7.19
0.32,133,7.19
0.34,133,7.19
0.36,133,7.19
0.38,133,7.19
0.4,133,7.19
0.42,133,7.19
0.44,133,7.22
0.46,133,7.22
0.48,133,7.32
0.5,133,7.43
0.52,133,7.59
0.54,133,7.94
0.56,133,8.48
0.58,133,9.41
0.6,133,11.75
0.62,133,15.06
0.64,133,16.21
0.66,133,17.35
0.68,133,19.84
0.7,133,22.88
0.72,133,24.58
0.74,133,28.43
0.76,133,31.28
0.78,133,36.47
0.8,133,42.17
0.82,133,50.07
0.84,133,62.51
0.86,133,86.19
0.0,134,7.19
0.02,134,7.18
0.04,134,7.18
0.06,134,7.18
0.08,134,7.18
0.1,134,7.18
0.12,134,7.18
0.14,134,7.18
0.16,134,7.18
0.18,134,7.18
0.2,134,7.18
0.22,134,7.18
0.24,134,7.18
0.26,134,7.18
0.28,134,7.18
0.3,134,7.18
0.32,134,7.18
0.34,134,7.18
0.36,134,7.18
0.38,134,7.18
0.4,134,7.18
0.42,134,7.18
0.44,134,7.2
0.46,134,7.19
0.48,134,7.29
0.5,134,7.42
0.52,134,7.62
0.54,134,7.92
0.56,134,8.36
0.58,134,9.29
0.6,134,11.55
0.62,134,14.89
0.64,134,16.15
0.66,134,17.18
0.68,134,19.52
0.7,134,22.7
0.72,134,24.32
0.74,134,27.94
0.76,134,30.93
0.78,134,35.88
0.8,134,41.0
0.82,134,48.79
0.84,134,59.58
0.86,134,81.03
0.0,135,7.18
0.02,135,7.17
0.04,135,7.17
0.06,135,7.17
0.08,135,7.17
0.1,135,7.17
0.12,135,7.17
0.14,135,7.17
0.16,135,7.17
0.18,135,7.17
0.2,135,7.17
0.22,135,7.17
0.24,135,7.17
0.26,135,7.17
0.28,135,7.17
0.3,135,7.17
0.32,135,7.17
0.34,135,7.17
0.36,135,7.17
0.38,135,7.17
0.4,135,7.17
0.42,135,7.17
0.44,135,7.19
0.46,135,7.21
0.48,135,7.23
0.5,135,7.33
0.52,135,7.56
0.54,135,7.9
0.56,135,8.4
0.58,135,9.2
0.6,135,11.3
0.62,135,14.76
0.64,135,16.01
0.66,135,17.08
0.68,135,19.23
0.7,135,22.49
0.72,135,24.11
0.74,135,27.36
0.76,135,30.61
0.78,135,35.21
0.8,135,39.89
0.82,135,47.18
0.84,135,57.66
0.86,135,76.98
0.0,136,7.17
0.02,136,7.16
0.04,136,7.16
0.06,136,7.16
0.08,136,7.16
0.1,136,7.16
0.12,136,7.16
0.14,136,7.16
0.16,136,7.16
0.18,136,7.16
0.2,136,7.16
0.22,136,7.16
0.24,136,7.16
0.26,136,7.16
0.28,136,7.16
0.3,136,7.16
0.32,136,7.16
0.34,136,7.16
0.36,136,7.16
0.38,136,7.16
0.4,136,7.16
0.42,136,7.16
0.44,136,7.18
0.46,136,7.19
0.48,136,7.22
0.5,136,7.32
0.52,136,7.58
0.54,136,7.79
0.56,136,8.27
0.58,136,9.16
0.6,136,11.13
0.62,136,14.57
0.64,136,15.89
0.66,136,16.93
0.68,136,18.95
0.7,136,22.29
0.72,136,23.92
0.74,136,26.91
0.76,136,30.29
0.78,136,34.51
0.8,136,39.0
0.82,136,45.69
0.84,136,56.25
0.86,136,72.63
0.0,137,7.16
0.02,137,7.15
0.04,137,7.15
0.06,137,7.15
0.08,137,7.15
0.1,137,7.15
0.12,137,7.15
0.14,137,7.15
0.16,137,7.15
0.18,137,7.15
0.2,137,7.15
0.22,137,7.15
0.24,137,7.15
0.26,137,7.15
0.28,137,7.15
0.3,137,7.15
0.32,137,7.15
0.34,137,7.15
0.36,137,7.15
0.38,137,7.15
0.4,137,7.15
0.42,137,7.15
0.44,137,7.16
0.46,137,7.18
0.48,137,7.21
0.5,137,7.31
0.52,137,7.55
0.54,137,7.78
0.56,137,8.29
0.58,137,9.1
0.6,137,10.96
0.62,137,14.44
0.64,137,15.85
0.66,137,16.87
0.68,137,18.63
0.7,137,22.05
0.72,137,23.75
0.74,137,26.39
0.76,137,29.97
0.78,137,33.71
0.8,137,38.18
0.82,137,44.64
0.84,137,54.46
0.86,137,69.78
0.0,138,7.15
0.02,138,7.14
0.04,138,7.14
0.06,138,7.14
0.08,138,7.14
0.1,138,7.14
0.12,138,7.14
0.14,138,7.14
0.16,138,7.14
0.18,138,7.14
0.2,138,7.14
0.22,138,7.14
0.24,138,7.14
0.26,138,7.14
0.28,138,7.14
0.3,138,7.14
0.32,138,7.14
0.34,138,7.14
0.36,138,7.14
0.38,138,7.14
0.4,138,7.14
0.42,138,7.14
0.44,138,7.16
0.46,138,7.18
0.48,138,7.2
0.5,138,7.3
0.52,138,7.54
0.54,138,7.78
0.56,138,8.24
0.58,138,8.97
0.6,138,10.74
0.62,138,14.23
0.64,138,15.73
0.66,138,16.74
0.68,138,18.37
0.7,138,21.79
0.72,138,23.5
0.74,138,25.96
0.76,138,29.71
0.78,138,33.06
0.8,138,37.57
0.82,138,43.95
0.84,138,52.47
0.86,138,66.65
0.88,138,96.54
0.0,139,7.14
0.02,139,7.13
0.04,139,7.13
0.06,139,7.13
0.08,139,7.13
0.1,139,7.13
0.12,139,7.13
0.14,139,7.13
0.16,139,7.13
0.18,139,7.13
0.2,139,7.13
0.22,139,7.13
0.24,139,7.13
0.26,139,7.13
0.28,139,7.13
0.3,139,7.13
0.32,139,7.13
0.34,139,7.13
0.36,139,7.13
0.38,139,7.13
0.4,139,7.13
0.42,139,7.13
0.44,139,7.14
0.46,139,7.14
0.48,139,7.2
0.5,139,7.29
0.52,139,7.49
0.54,139,7.76
0.56,139,8.2
0.58,139,8.92
0.6,139,10.58
0.62,139,14.03
0.64,139,15.63
0.66,139,16.65
0.68,139,18.18
0.7,139,21.54
0.72,139,23.39
0.74,139,25.56
0.76,139,29.42
0.78,139,32.39
0.8,139,37.12
0.82,139,43.2
0.84,139,51.06
0.86,139,64.03
0.88,139,89.9
0.0,140,7.12
0.02,140,7.12
0.04,140,7.12
0.06,140,7.12
0.08,140,7.12
0.1,140,7.12
0.12,140,7.12
0.14,140,7.12
0.16,140,7.12
0.18,140,7.12
0.2,140,7.12
0.22,140,7.12
0.24,140,7.12
0.26,140,7.12
0.28,140,7.12
0.3,140,7.12
0.32,140,7.12
0.34,140,7.12
0.36,140,7.12
0.38,140,7.12
0.4,140,7.12
0.42,140,7.12
0.44,140,7.14
0.46,140,7.14
0.48,140,7.19
0.5,140,7.28
0.52,140,7.43
0.54,140,7.74
0.56,140,8.18
0.58,140,8.92
0.6,140,10.43
0.62,140,13.88
0.64,140,15.58
0.66,140,16.54
0.68,140,17.95
0.7,140,21.25
0.72,140,23.19
0.74,140,25.21
0.76,140,29.12
0.78,140,31.79
0.8,140,36.62
0.82,140,42.51
0.84,140,50.0
0.86,140,62.2
0.88,140,84.18
0.0,141,7.11
0.02,141,7.11
0.04,141,7.11
0.06,141,7.11
0.08,141,7.11
0.1,141,7.11
0.12,141,7.11
0.14,141,7.11
0.16,141,7.11
0.18,141,7.11
0.2,141,7.11
0.22,141,7.11
0.24,141,7.11
0.26,141,7.11
0.28,141,7.11
0.3,141,7.11
0.32,141,7.11
0.34,141,7.11
0.36,141,7.11
0.38,141,7.11
0.4,141,7.11
0.42,141,7.11
0.44,141,7.12
0.46,141,7.13
0.48,141,7.18
0.5,141,7.23
0.52,141,7.42
0.54,141,7.73
0.56,141,8.16
0.58,141,8.82
0.6,141,10.25
0.62,141,13.66
0.64,141,15.48
0.66,141,16.41
0.68,141,17.81
0.7,141,20.98
0.72,141,23.05
0.74,141,24.91
0.76,141,28.84
0.78,141,31.36
0.8,141,36.2
0.82,141,41.86
0.84,141,49.04
0.86,141,59.85
0.88,141,79.84
0.0,142,7.1
0.02,142,7.1
0.04,142,7.1
0.06,142,7.1
0.08,142,7.1
0.1,142,7.1
0.12,142,7.1
0.14,142,7.1
0.16,142,7.1
0.18,142,7.1
0.2,142,7.1
0.22,142,7.1
0.24,142,7.1
0.26,142,7.1
0.28,142,7.1
0.3,142,7.1
0.32,142,7.1
0.34,142,7.1
0.36,142,7.1
0.38,142,7.1
0.4,142,7.1
0.42,142,7.1
0.44,142,7.1
0.46,142,7.14
0.48,142,7.17
0.5,142,7.27
0.52,142,7.4
0.54,142,7.72
0.56,142,8.12
0.58,142,8.8
0.6,142,10.12
0.62,142,13.45
0.64,142,15.37
0.66,142,16.31
0.68,142,17.59
0.7,142,20.7
0.72,142,22.83
0.74,142,24.64
0.76,142,28.47
0.78,142,30.99
0.8,142,35.77
0.82,142,40.98
0.84,142,48.03
0.86,142,57.63
0.88,142,75.99
0.0,143,7.09
0.02,143,7.09
0.04,143,7.09
0.06,143,7.09
0.08,143,7.09
0.1,143,7.09
0.12,143,7.09
0.14,143,7.09
0.16,143,7.09
0.18,143,7.09
0.2,143,7.09
0.22,143,7.09
0.24,143,7.09
0.26,143,7.09
0.28,143,7.09
0.3,143,7.09
0.32,143,7.09
0.34,143,7.09
0.36,143,7.09
0.38,143,7.09
0.4,143,7.09
0.42,143,7.09
0.44,143,7.09
0.46,143,7.09
0.48,143,7.17
0.5,143,7.26
0.52,143,7.39
0.54,143,7.65
0.56,143,8.03
0.58,143,8.66
0.6,143,10.05
0.62,143,13.24
0.64,143,15.28
0.66,143,16.21
0.68,143,17.45
0.7,143,20.38
0.72,143,22.7
0.74,143,24.4
0.76,143,28.13
0.78,143,30.62
0.8,143,35.35
0.82,143,40.07
0.84,143,46.78
0.86,143,56.24
0.88,143,72.56
0.0,144,7.08
0.02,144,7.08
0.04,144,7.08
0.06,144,7.08
0.08,144,7.08
0.1,144,7.08
0.12,144,7.08
0.14,144,7.08
0.16,144,7.08
0.18,144,7.08
0.2,144,7.08
0.22,144,7.08
0.24,144,7.08
0.26,144,7.08
0.28,144,7.08
0.3,144,7.08
0.32,144,7.08
0.34,144,7.08
0.36,144,7.08
0.38,144,7.08
0.4,144,7.08
0.42,144,7.08
0.44,144,7.08
0.46,144,7.09
0.48,144,7.11
0.5,144,7.25
0.52,144,7.39
0.54,144,7.67
0.56,144,8.0
0.58,144,8.64
0.6,144,9.97
0.62,144,13.03
0.64,144,15.2
0.66,144,16.18
0.68,144,17.34
0.7,144,20.09
0.72,144,22.55
0.74,144,24.16
0.76,144,27.72
0.78,144,30.36
0.8,144,34.83
0.82,144,39.15
0.84,144,45.49
0.86,144,55.02
0.88,144,69.47
0.0,145,7.07
0.02,145,7.07
0.04,145,7.07
0.06,145,7.07
0.08,145,7.07
0.1,145,7.07
0.12,145,7.07
0.14,145,7.07
0.16,145,7.07
0.18,145,7.07
0.2,145,7.07
0.22,145,7.07
0.24,145,7.07
0.26,145,7.07
0.28,145,7.07
0.3,145,7.07
0.32,145,7.07
0.34,145,7.07
0.36,145,7.07
0.38,145,7.07
0.4,145,7.07
0.42,145,7.07
0.44,145,7.07
0.46,145,7.09
0.48,145,7.1
0.5,145,7.21
0.52,145,7.39
0.54,145,7.59
0.56,145,7.99
0.58,145,8.59
0.6,145,9.79
0.62,145,12.81
0.64,145,15.08
0.66,145,16.04
0.68,145,17.22
0.7,145,19.79
0.72,145,22.38
0.74,145,23.95
0.76,145,27.31
0.78,145,30.06
0.8,145,34.32
0.82,145,38.31
0.84,145,44.35
0.86,145,53.61
0.88,145,67.32
0.9,145,95.3
0.0,146,7.06
0.02,146,7.06
0.04,146,7.06
0.06,146,7.06
0.08,146,7.06
0.1,146,7.06
0.12,146,7.06
0.14,146,7.06
0.16,146,7.06
0.18,146,7.06
0.2,146,7.06
0.22,146,7.06
0.24,146,7.06
0.26,146,7.06
0.28,146,7.06
0.3,146,7.06
0.32,146,7.06
0.34,146,7.06
0.36,146,7.06
0.38,146,7.06
0.4,146,7.06
0.42,146,7.06
0.44,146,7.06
0.46,146,7.08
0.48,146,7.1
0.5,146,7.17
0.52,146,7.38
0.54,146,7.58
0.56,146,7.98
0.58,146,8.57
0.6,146,9.74
0.62,146,12.64
0.64,146,15.03
0.66,146,16.02
0.68,146,17.07
0.7,146,19.54
0.72,146,22.25
0.74,146,23.77
0.76,146,26.93
0.78,146,29.79
0.8,146,33.71
0.82,146,37.65
0.84,146,43.54
0.86,146,51.89
0.88,146,64.5
0.9,146,89.2
0.0,147,7.05
0.02,147,7.05
0.04,147,7.05
0.06,147,7.05
0.08,147,7.05
0.1,147,7.05
0.12,147,7.05
0.14,147,7.05
0.16,147,7.05
0.18,147,7.05
0.2,147,7.05
0.22,147,7.05
0.24,147,7.05
0.26,147,7.05
0.28,147,7.05
0.3,147,7.05
0.32,147,7.05
0.34,147,7.05
0.36,147,7.05
0.38,147,7.05
0.4,147,7.05
0.42,147,7.05
0.44,147,7.05
0.46,147,7.06
0.48,147,7.09
0.5,147,7.16
0.52,147,7.29
0.54,147,7.56
0.56,147,7.96
0.58,147,8.53
0.6,147,9.65
0.62,147,12.38
0.64,147,14.91
0.66,147,15.89
0.68,147,17.0
0.7,147,19.26
0.72,147,22.09
0.74,147,23.59
0.76,147,26.48
0.78,147,29.54
0.8,147,33.09
0.82,147,37.09
0.84,147,42.9
0.86,147,50.46
0.88,147,62.44
0.9,147,84.41
0.0,148,7.04
0.02,148,7.03
0.04,148,7.03
0.06,148,7.03
0.08,148,7.03
0.1,148,7.03
0.12,148,7.03
0.14,148,7.03
0.16,148,7.03
0.18,148,7.03
0.2,148,7.03
0.22,148,7.03
0.24,148,7.03
0.26,148,7.03
0.28,148,7.03
0.3,148,7.03
0.32,148,7.03
0.34,148,7.03
0.36,148,7.03
0.38,148,7.03
0.4,148,7.03
0.42,148,7.03
0.44,148,7.03
0.46,148,7.05
0.48,148,7.09
0.5,148,7.18
0.52,148,7.28
0.54,148,7.55
0.56,148,7.86
0.58,148,8.44
0.6,148,9.55
0.62,148,12.18
0.64,148,14.82
0.66,148,15.82
0.68,148,16.83
0.7,148,19.05
0.72,148,21.94
0.74,148,23.35
0.76,148,26.08
0.78,148,29.29
0.8,148,32.51
0.82,148,36.64
0.84,148,42.28
0.86,148,49.41
0.88,148,60.91
0.9,148,80.64
0.0,149,7.03
0.02,149,7.02
0.04,149,7.02
0.06,149,7.02
0.08,149,7.02
0.1,149,7.02
0.12,149,7.02
0.14,149,7.02
0.16,149,7.02
0.18,149,7.02
0.2,149,7.02
0.22,149,7.02
0.24,149,7.02
0.26,149,7.02
0.28,149,7.02
0.3,149,7.02
0.32,149,7.02
0.34,149,7.02
0.36,149,7.02
0.38,149,7.02
0.4,149,7.02
0.42,149,7.02
0.44,149,7.02
0.46,149,7.04
0.48,149,7.08
0.5,149,7.14
0.52,149,7.28
0.54,149,7.55
0.56,149,7.85
0.58,149,8.48
0.6,149,9.42
0.62,149,12.04
0.64,149,14.73
0.66,149,15.75
0.68,149,16.77
0.7,149,18.84
0.72,149,21.77
0.74,149,23.26
0.76,149,25.75
0.78,149,29.04
0.8,149,31.99
0.82,149,36.22
0.84,149,41.77
0.86,149,48.59
0.88,149,59.05
0.9,149,76.5
0.0,150,7.02
0.02,150,7.06
0.04,150,7.06
0.06,150,7.06
0.08,150,7.06
0.1,150,7.06
0.12,150,7.06
0.14,150,7.06
0.16,150,7.06
0.18,150,7.06
0.2,150,7.06
0.22,150,7.06
0.24,150,7.06
0.26,150,7.06
0.28,150,7.06
0.3,150,7.06
0.32,150,7.06
0.34,150,7.06
0.36,150,7.06
0.38,150,7.06
0.4,150,7.06
0.42,150,7.06
0.44,150,7.06
0.46,150,7.04
0.48,150,7.05
0.5,150,7.14
0.52,150,7.27
0.54,150,7.53
0.56,150,7.81
0.58,150,8.36
0.6,150,9.34
0.62,150,11.85
0.64,150,14.64
0.66,150,15.65
0.68,150,16.62
0.7,150,18.61
0.72,150,21.57
0.74,150,23.09
0.76,150,25.39
0.78,150,28.76
0.8,150,31.5
0.82,150,35.83
0.84,150,41.2
0.86,150,47.84
0.88,150,57.06
0.9,150,73.87
0.0,151,7.01
0.02,151,7.04
0.04,151,7.04
0.06,151,7.04
0.08,151,7.04
0.1,151,7.04
0.12,151,7.04
0.14,151,7.04
0.16,151,7.04
0.18,151,7.04
0.2,151,7.04
0.22,151,7.04
0.24,151,7.04
0.26,151,7.04
0.28,151,7.04
0.3,151,7.04
0.32,151,7.04
0.34,151,7.04
0.36,151,7.04
0.38,151,7.04
0.4,151,7.04
0.42,151,7.04
0.44,151,7.04
0.46,151,7.04
0.48,151,7.04
0.5,151,7.14
0.52,151,7.26
0.54,151,7.44
0.56,151,7.81
0.58,151,8.36
0.6,151,9.34
0.62,151,11.65
0.64,151,14.51
0.66,151,15.6
0.68,151,16.59
0.7,151,18.34
0.72,151,21.41
0.74,151,22.97
0.76,151,25.06
0.78,151,28.55
0.8,151,31.08
0.82,151,35.45
0.84,151,40.57
0.86,151,47.0
0.88,151,55.62
0.9,151,70.88
